"Version compiled and posted on 04 April, 2018",,,,,,,,
"For real-time updates of the Arctic GRO dataset, please visit: www.arcticgreatrivers.org/data",,,,,,,,
,,,,,,,,
Date,Yenisey,Lena,Ob',Mackenzie,Yukon,Kolyma,Kolyma ,Notes
mm-dd-yyyy,m3/s,m3/s,m3/s,m3/s,m3/s,m3/s,Station ID,
3/15/2000,"9,075","2,790","4,140","3,090",,138,1803,
3/16/2000,"9,060","2,784","4,135","3,080",,139,1803,
3/17/2000,"9,045","2,778","4,100","3,070",,141,1803,
3/18/2000,"9,030","2,773","4,097","3,070",,142,1803,
3/19/2000,"9,015","2,767","4,067","3,050",,142,1803,
3/20/2000,"9,000","2,762","4,065","3,040",,142,1803,
3/21/2000,,"2,749",4062,"3,030",,142,1803,
3/22/2000,,"2,737",4075,"3,020",,125,1803,
3/23/2000,,"2,724",4073,"3,010",,125,1803,
3/24/2000,,"2,712",4056,"3,000",,125,1803,
3/25/2000,,"2,699",4054,"2,990",,125,1803,
3/26/2000,,"2,687",4052,"3,000",,124,1803,
3/27/2000,,"2,675",4050,"3,020",,124,1803,
3/28/2000,,"2,662",4048,"3,040",,125,1803,
3/29/2000,,"2,650",4060,"3,080",,125,1803,
3/30/2000,,"2,637",4029,"3,110",,125,1803,
3/31/2000,,"2,625",4027,"3,150",,126,1803,
4/1/2000,,"2,621",4025,"3,180",,126,1803,
4/2/2000,,"2,617",4025,"3,230",,127,1803,
4/3/2000,,"2,613",4024,"3,260",,127,1803,
4/4/2000,,"2,610",4024,"3,280",,109,1803,
4/5/2000,,"2,606",4023,"3,290",,109,1803,
4/6/2000,,"2,602",4023,"3,290",,109,1803,
4/7/2000,,"2,598",4022,"3,270",,109,1803,
4/8/2000,,"2,594",4022,"3,270",,109,1803,
4/9/2000,,"2,590",4021,"3,270",,109,1803,
4/10/2000,,"2,587",4021,"3,260",,109,1803,
4/11/2000,,"2,581",4026,"3,260",,110,1803,
4/12/2000,,"2,575",4032,"3,270",,111,1803,
4/13/2000,,"2,569",4037,"3,290",,110,1803,
4/14/2000,,"2,563",4042,"3,320",,110,1803,
4/15/2000,,"2,557",4048,"3,350",,109,1803,
4/16/2000,,"2,565",4053,"3,380",,109,1803,
4/17/2000,,"2,573",4059,"3,410",,110,1803,
4/18/2000,,"2,581",4064,"3,440",,110,1803,
4/19/2000,,"2,589",4070,"3,460",,111,1803,
4/20/2000,"8,840","2,597","4,075","3,470",,112,1803,
4/21/2000,"8,967","2,613","4,410","3,470",,111,1803,
4/22/2000,"9,096","2,630","4,755","3,460",,110,1803,
4/23/2000,"9,225","2,646","5,108","3,450",,109,1803,
4/24/2000,"9,354","2,662","5,471","3,430",,91,1803,
4/25/2000,"9,485","2,678","5,842","3,420",,90,1803,
4/26/2000,"9,617","2,695","6,223","3,410",,89,1803,
4/27/2000,"9,749","2,711","6,613","3,410",,89,1803,
4/28/2000,"9,882","2,728","7,011","3,410",,89,1803,
4/29/2000,"10,016","2,744","7,419","3,420",,88,1803,
4/30/2000,"10,151","2,760","7,836","3,440",,88,1803,
5/1/2000,"10,287","2,763","8,400","3,470",,87,1803,
5/2/2000,"10,639","2,765","8,920","3,520",,86,1803,
5/3/2000,"10,996","2,767","9,337","3,580",,86,1803,
5/4/2000,"11,357","2,769","9,762","3,700",,87,1803,
5/5/2000,"11,722","2,771","10,195","3,860",,87,1803,
5/6/2000,"12,092","2,773","10,666","4,670",,87,1803,
5/7/2000,"12,713","2,774","11,146","5,660",,87,1803,
5/8/2000,"13,259","2,776","11,728","6,770",,87,1803,
5/9/2000,"13,814","2,777","12,259","7,900",,104,1803,
5/10/2000,"14,375","2,778","13,053","8,940",,104,1803,
5/11/2000,"15,075","2,804","13,607","9,900",,106,1803,
5/12/2000,"15,754","2,830","14,300","10,800",,108,1803,
5/13/2000,"16,435","2,849","15,096","12,000",,109,1803,
5/14/2000,"17,126","2,869","15,913","12,800",,127,1803,
5/15/2000,"17,824","2,883","16,788","13,700",,127,1803,
5/16/2000,"19,365","2,950","18,486","14,300",,130,1803,
5/17/2000,"20,927","3,017","20,250","14,800",,164,1803,
5/18/2000,"23,211","3,086","23,153","15,200",,186,1803,
5/19/2000,"24,798","3,192","26,335","15,000",,273,1803,
5/20/2000,"26,495","3,595","29,081","14,400",,342,1803,
5/21/2000,"28,392","4,536","30,113","13,700",,489,1803,
5/22/2000,"31,460","9,598","30,569","13,400",,737,1803,
5/23/2000,"34,054","15,136","31,100","13,600",,"1,230",1803,
5/24/2000,"36,750","23,187","31,358","13,900",,"1,870",1803,
5/25/2000,"39,803","28,641","31,778","14,200",,"3,610",1803,
5/26/2000,"67,500","41,454","32,186","14,300",,"6,620",1803,
5/27/2000,"79,825","74,880","32,676","14,400",,"7,350",1803,
5/28/2000,"92,800","93,720","33,254","14,200",,"8,490",1803,
5/29/2000,"105,600","116,471","33,535","13,800",,"9,970",1803,
5/30/2000,"102,425","110,207","33,800","14,200",,"11,800",1803,
5/31/2000,"98,875","101,783","33,400","14,400",,"15,400",1803,
6/1/2000,"102,000","97,204","33,000","14,700",,"18,900",1803,
6/2/2000,"105,142","91,714","33,000","15,200",,"20,000",1803,
6/3/2000,"108,300","90,154","32,400","14,900",,"19,400",1803,
6/4/2000,"108,225","88,100","32,100","14,000",,"20,100",1803,
6/5/2000,"107,275","82,150","32,000","13,400",,"18,700",1803,
6/6/2000,"103,550","76,200","31,600","12,400",,"17,500",1803,
6/7/2000,"99,825","73,100","31,200","12,300",,"16,500",1803,
6/8/2000,"96,100","70,900","30,800","12,600",,"14,800",1803,
6/9/2000,"92,375","69,100","30,800","13,100",,"13,800",1803,
6/10/2000,"88,650","67,000","31,200","13,600",,"12,800",1803,
6/11/2000,"84,925","66,100","30,800","13,700",,"12,000",1803,
6/12/2000,"81,200","66,200","30,700","14,000",,"11,100",1803,
6/13/2000,"77,400","65,700","30,700","14,300",,"10,400",1803,
6/14/2000,"73,400","65,200","30,700","14,600",,"9,810",1803,
6/15/2000,"68,800","65,200","30,700","14,800",,"9,260",1803,
6/16/2000,"66,400","65,300","30,800","15,200",,"8,850",1803,
6/17/2000,"64,000","65,100","30,600","15,900",,"8,360",1803,
6/18/2000,"60,300","65,900","30,800","16,600",,"8,140",1803,
6/19/2000,"53,500","67,100","30,700","17,500",,"7,960",1803,
6/20/2000,"50,200","68,200","30,800","18,600",,"7,960",1803,
6/21/2000,"44,600","66,300","30,900","19,500",,"7,800",1803,
6/22/2000,"40,800","65,000","30,600","19,700",,"7,720",1803,
6/23/2000,"38,600","63,600","30,300","19,400",,"7,610",1803,
6/24/2000,"35,500","62,600","30,300","19,100",,"7,430",1803,
6/25/2000,"34,800","61,100","30,100","18,700",,"7,300",1803,
6/26/2000,"27,210","59,100","29,800","18,300",,"7,190",1803,
6/27/2000,"25,540","57,500","29,600","18,000",,"7,110",1803,
6/28/2000,"24,490","56,300","29,500","17,800",,"7,080",1803,
6/29/2000,"23,760","56,000","29,500","17,500",,"7,140",1803,
6/30/2000,"22,960","55,200","29,200","17,000",,"7,240",1803,
7/1/2000,"22,030","54,400","29,200","16,600",,"7,270",1803,
7/2/2000,"20,990","54,000","29,200","16,300",,"7,320",1803,
7/3/2000,"19,920","53,700","29,100","16,400",,"7,220",1803,
7/4/2000,"19,200","53,200","29,000","16,200",,"6,880",1803,
7/5/2000,"18,640","51,500","28,900","16,300",,"6,410",1803,
7/6/2000,"18,010","50,200","28,800","16,700",,"6,100",1803,
7/7/2000,"17,480","47,300","28,600","16,500",,"6,490",1803,
7/8/2000,"17,240","46,100","28,500","16,500",,"6,720",1803,
7/9/2000,"16,690","46,300","28,400","16,500",,"6,930",1803,
7/10/2000,"16,350","46,700","28,300","16,800",,"7,080",1803,
7/11/2000,"17,310","46,200","28,300","16,600",,"7,400",1803,
7/12/2000,"18,430","46,200","28,200","16,200",,"7,750",1803,
7/13/2000,"18,870","45,200","28,000","16,000",,"7,720",1803,
7/14/2000,"19,340","43,600","27,800","15,700",,"7,480",1803,
7/15/2000,"20,620","42,300","27,800","15,600",,"7,110",1803,
7/16/2000,"22,380","41,400","27,800","15,600",,"6,770",1803,
7/17/2000,"23,340","41,100","27,300","15,400",,"6,410",1803,
7/18/2000,"23,260","41,400","27,600","15,400",,"6,040",1803,
7/19/2000,"22,830","42,000","27,300","15,700",,"5,760",1803,
7/20/2000,"22,410","42,800","27,300","16,300",,"5,500",1803,
7/21/2000,"21,800","43,400","27,200","16,600",,"5,220",1803,
7/22/2000,"21,080","44,400","27,000","16,700",,"4,890",1803,
7/23/2000,"20,350","44,000","26,800","16,600",,"4,710",1803,
7/24/2000,"19,540","42,400","26,800","16,400",,"4,960",1803,
7/25/2000,"18,780","41,000","26,400","16,300",,"4,860",1803,
7/26/2000,"18,320","39,400","26,400","16,200",,"4,710",1803,
7/27/2000,"18,530","37,900","26,000","16,400",,"4,530",1803,
7/28/2000,"19,140","36,700","26,200","16,100",,"4,360",1803,
7/29/2000,"18,977","36,333","26,050","15,600",,"4,140",1803,
7/30/2000,"18,813","35,967","25,900","15,000",,"3,940",1803,
7/31/2000,"18,650","35,600","25,600","14,900",,"3,670",1803,
8/1/2000,"17,900","35,200","25,000","15,600",,"3,450",1803,
8/2/2000,"17,490","34,800","24,500","16,500",,"3,280",1803,
8/3/2000,"17,010","34,200","24,250","17,400",,"3,320",1803,
8/4/2000,"16,640","34,000","24,000","17,400",,"3,760",1803,
8/5/2000,"16,260","34,200","23,700","16,600",,"3,960",1803,
8/6/2000,"15,920","34,400","23,400","16,000",,"3,890",1803,
8/7/2000,"15,740","34,900","22,600","15,600",,"3,830",1803,
8/8/2000,"15,730","36,500","21,900","15,600",,"3,760",1803,
8/9/2000,"15,750","36,800","21,300","16,100",,"3,700",1803,
8/10/2000,"15,480","37,800","20,600","16,100",,"3,610",1803,
8/11/2000,"15,210","37,800","19,800","15,800",,"3,700",1803,
8/12/2000,"15,240","38,000","19,200","15,500",,"4,050",1803,
8/13/2000,"15,240","38,100","18,650","15,100",,"4,310",1803,
8/14/2000,"15,140","38,100","18,100","14,500",,"4,710",1803,
8/15/2000,"15,460","37,700","17,400","14,200",,"5,240",1803,
8/16/2000,"15,815","37,300","17,000","13,800",,"5,780",1803,
8/17/2000,"16,170","36,400","16,500","13,800",,"6,100",1803,
8/18/2000,"16,525","35,500","16,400","13,900",,"6,250",1803,
8/19/2000,"16,880","34,400","16,400","14,000",,"6,300",1803,
8/20/2000,"17,235","33,000","15,967","14,100",,"6,460",1803,
8/21/2000,"17,590","32,100","15,533","14,000",,"6,690",1803,
8/22/2000,"17,210","29,800","15,100","13,900",,"6,930",1803,
8/23/2000,"16,810","28,000","15,000","13,700",,"7,140",1803,
8/24/2000,"16,500","26,800","14,850","13,500",,"7,190",1803,
8/25/2000,"16,250","25,800","14,700","13,500",,"7,160",1803,
8/26/2000,"15,970","25,200","14,400","13,500",,"7,110",1803,
8/27/2000,"15,820","24,800","14,400","13,300",,"7,060",1803,
8/28/2000,"15,770","24,200","14,300","13,500",,"7,160",1803,
8/29/2000,"15,840","23,800","13,600","13,500",,"7,610",1803,
8/30/2000,"16,110","24,000","13,400","13,500",,"8,120",1803,
8/31/2000,"16,280","24,500","13,000","13,400",,"8,450",1803,
9/1/2000,"16,330","25,200","12,600","13,200",,"8,590",1803,
9/2/2000,"16,350","26,300","12,300","13,100",,"8,590",1803,
9/3/2000,"16,380","28,500","12,200","13,200",,"8,560",1803,
9/4/2000,"16,520","29,800","12,100","13,300",,"8,590",1803,
9/5/2000,"16,720","31,100","11,900","13,300",,"8,560",1803,
9/6/2000,"16,950","32,400","11,600","13,300",,"8,390",1803,
9/7/2000,"17,140","33,000","11,300","13,400",,"8,060",1803,
9/8/2000,"17,230","33,400","11,000","13,300",,"7,590",1803,
9/9/2000,"17,280","33,600","11,200","13,200",,"6,980",1803,
9/10/2000,"17,330","33,000","11,300","12,900",,"6,490",1803,
9/11/2000,"17,440","31,800","12,000","12,900",,"6,200",1803,
9/12/2000,"17,680","31,300","12,400","12,800",,"5,760",1803,
9/13/2000,"18,070","30,500","12,000","12,700",,"5,070",1803,
9/14/2000,"18,400","28,900","11,400","12,800",,"4,500",1803,
9/15/2000,"18,590","27,900","10,900","12,600",,"4,330",1803,
9/16/2000,"18,830","27,200","10,800","12,500",,"4,400",1803,
9/17/2000,"19,040","26,300","10,800","12,500",,"4,400",1803,
9/18/2000,"19,370","25,200","10,600","12,400",,"4,050",1803,
9/19/2000,"20,060","24,700","10,600","12,200",,"4,070",1803,
9/20/2000,"20,610","24,600","10,600","12,100",,"4,220",1803,
9/21/2000,"20,600","24,600","10,800","11,900",,"4,160",1803,
9/22/2000,"20,320","25,400","11,000","11,800",,"4,030",1803,
9/23/2000,"19,930","26,400","11,100","11,800",,"3,810",1803,
9/24/2000,"19,420","26,900","11,300","11,800",,"3,670",1803,
9/25/2000,"19,050","28,900","11,400","11,600",,"3,560",1803,
9/26/2000,"18,890","29,900","10,900","11,600",,"3,610",1803,
9/27/2000,"18,790","30,600","10,300","11,600",,"3,810",1803,
9/28/2000,"18,738","30,900","9,800","11,600",,"4,000",1803,
9/29/2000,"18,686","30,400","9,813","11,600",,"3,940",1803,
9/30/2000,"18,634","29,900","9,827","11,600",,"4,000",1803,
10/1/2000,"18,582","29,400","9,840","11,600",,"3,920",1803,
10/2/2000,"18,530","28,900","9,880","11,500",,"3,720",1803,
10/3/2000,"18,520","28,400","9,960","11,500",,"3,560",1803,
10/4/2000,"18,440","28,000","10,100","11,300",,"3,520",1803,
10/5/2000,"18,250","27,600","10,400","11,200",,"3,630",1803,
10/6/2000,"17,970","26,272","9,440","11,200",,"3,560",1803,
10/7/2000,"17,760","24,881","9,400","11,100",,"3,370",1803,
10/8/2000,"17,520","24,071","9,290","10,800",,"3,150",1803,
10/9/2000,"17,190","22,559","9,360","10,600",,"3,040",1803,
10/10/2000,"16,930","21,604","9,680","10,500",,"2,970",1803,
10/11/2000,"16,790","20,662","9,720","10,300",,"2,310",1803,
10/12/2000,"16,660","20,203","9,800","10,300",,"2,030",1803,
10/13/2000,"16,390","19,644","9,880","10,200",,"1,950",1803,
10/14/2000,"16,040","18,850","9,440","10,200",,"1,860",1803,
10/15/2000,"15,810","18,194","9,480","10,200",,"1,790",1803,
10/16/2000,"15,087","17,460","9,480","10,100",,"1,640",1803,
10/17/2000,"14,054","16,530","9,250","10,000",,"1,470",1803,
10/18/2000,"13,058","15,793","9,640","10,000",,"1,310",1803,
10/19/2000,"12,199","14,878","10,200","9,950",,"1,170",1803,
10/20/2000,"11,608","14,300","10,200","9,980",,"1,040",1803,
10/21/2000,"11,105","14,413","10,200","9,900",,921,1803,
10/22/2000,"10,569","14,705","10,200","9,850",,854,1803,
10/23/2000,"10,893","14,670","10,200","9,800",,677,1803,
10/24/2000,"11,164","14,765","10,200","9,700",,738,1803,
10/25/2000,"11,381","13,702","10,300","9,650",,678,1803,
10/26/2000,"11,543","12,845","10,173","9,500",,642,1803,
10/27/2000,"11,651","11,996","10,136","9,400",,598,1803,
10/28/2000,"12,190","11,157","9,904","9,250",,549,1803,
10/29/2000,"12,724","10,326","9,764","9,200",,529,1803,
10/30/2000,"13,250","9,505","9,530","8,950",,504,1803,
10/31/2000,"13,771","8,976","10,425","8,800",,480,1803,
11/1/2000,,"8,667",10501,"8,650",,498,1803,
11/2/2000,,"8,360",10148,"8,400",,513,1803,
11/3/2000,,"8,056",9798,"8,250",,492,1803,
11/4/2000,,"7,756",9219,"8,100",,470,1803,
11/5/2000,,"7,458",8809,"7,800",,436,1803,
11/6/2000,,"7,164",8186,"7,600",,428,1803,
11/7/2000,,"6,873",7657,"7,400",,424,1803,
11/8/2000,,"6,584",7146,"7,200",,424,1803,
11/9/2000,,"6,299",6584,"6,900",,410,1803,
11/10/2000,,"6,138",6084,"6,600",,388,1803,
11/11/2000,,"5,975",5945,"6,210",,377,1803,
11/12/2000,,"5,812",5807,"5,660",,366,1803,
11/13/2000,,"5,652",5759,"5,180",,386,1803,
11/14/2000,,"5,493",5712,"4,720",,426,1803,
11/15/2000,,"5,335",5659,"4,220",,413,1803,
11/16/2000,,"5,179",5612,"3,980",,403,1803,
11/17/2000,,"5,025",5546,"3,840",,388,1803,
11/18/2000,,"4,873",5475,"3,760",,382,1803,
11/19/2000,,"4,722",5410,"3,770",,403,1803,
11/20/2000,,"4,614",5346,"3,820",,447,1803,
11/21/2000,,"4,533",5319,"3,920",,483,1803,
11/22/2000,,"4,452",5268,"4,070",,459,1803,
11/23/2000,,"4,372",5222,"4,200",,429,1803,
11/24/2000,,"4,293",5177,"4,290",,368,1803,
11/25/2000,,"4,214",5133,"4,320",,409,1803,
11/26/2000,,"4,136",5184,"4,310",,386,1803,
11/27/2000,,"4,059",5193,"4,240",,378,1803,
11/28/2000,,"3,982",5201,"4,120",,372,1803,
11/29/2000,"9,729","3,906","5,215","3,950",,348,1803,
11/30/2000,"9,347","3,913","5,223","3,750",,348,1803,
12/1/2000,,"3,978",5254,"3,570",,343,1803,
12/2/2000,,"4,070",5243,"3,380",,335,1803,
12/3/2000,,"4,161",5238,"3,190",,330,1803,
12/4/2000,,"4,253",5210,"3,070",,328,1803,
12/5/2000,,"4,344",5181,"3,020",,335,1803,
12/6/2000,,"4,436",5176,"3,050",,322,1803,
12/7/2000,,"4,527",5209,"3,120",,315,1803,
12/8/2000,,"4,618",5203,"3,230",,315,1803,
12/9/2000,,"4,709",5174,"3,370",,343,1803,
12/10/2000,,"4,777",5123,"3,550",,346,1803,
12/11/2000,,"4,798",5116,"3,700",,341,1803,
12/12/2000,,"4,819",5110,"3,840",,331,1803,
12/13/2000,,"4,840",5080,"3,990",,311,1803,
12/14/2000,,"4,861",5068,"4,070",,311,1803,
12/15/2000,,"4,883",5039,"4,010",,311,1803,
12/16/2000,,"4,904",5010,"3,860",,311,1803,
12/17/2000,,"4,925",4980,"3,670",,306,1803,
12/18/2000,,"4,946",4935,"3,460",,321,1803,
12/19/2000,,"4,967",4906,"3,230",,326,1803,
12/20/2000,,"4,965",4877,"3,030",,328,1803,
12/21/2000,,"4,949",4827,"2,870",,307,1803,
12/22/2000,,"4,933",4778,"2,780",,315,1803,
12/23/2000,,"4,917",4728,"2,770",,336,1803,
12/24/2000,,"4,901",4679,"2,820",,336,1803,
12/25/2000,,"4,885",4635,"2,920",,314,1803,
12/26/2000,,"4,869",4607,"3,050",,312,1803,
12/27/2000,,"4,853",4538,"3,220",,308,1803,
12/28/2000,,"4,837",4495,"3,390",,306,1803,
12/29/2000,,"4,821",4478,"3,540",,304,1803,
12/30/2000,"9,100","4,805","4,455","3,660",,283,1803,
12/31/2000,"9,100","4,769","4,423","3,800",,277,1803,
1/1/2001,"9,133","4,751","4,421","3,900",,316,1803,
1/2/2001,"9,167","4,734","4,419","4,010",,307,1803,
1/3/2001,"9,200","4,717","4,416","4,100",,298,1803,
1/4/2001,"9,233","4,699","4,414","4,200",,289,1803,
1/5/2001,"9,267","4,682","4,412","4,280",,280,1803,
1/6/2001,"9,300","4,664","4,394","4,370",,271,1803,
1/7/2001,"9,333","4,647","4,377","4,460",,271,1803,
1/8/2001,"9,367","4,630","4,375","4,540",,280,1803,
1/9/2001,"9,400","4,613","4,353","4,600",,289,1803,
1/10/2001,"9,385","4,576","4,336","4,650",,298,1803,
1/11/2001,"9,381","4,555","4,289","4,700",,338,1803,
1/12/2001,"9,377","4,534","4,286","4,750",,350,1803,
1/13/2001,"9,373","4,513","4,264","4,780",,350,1803,
1/14/2001,"9,369","4,492","4,262","4,810",,344,1803,
1/15/2001,"9,366","4,471","4,245","4,840",,336,1803,
1/16/2001,"9,362","4,450","4,243","4,840",,330,1803,
1/17/2001,"9,358","4,429","4,226","4,860",,325,1803,
1/18/2001,"9,354","4,408","4,224","4,860",,319,1803,
1/19/2001,"9,350","4,387","4,207","4,860",,312,1803,
1/20/2001,"9,275","4,351","4,204","4,860",,304,1803,
1/21/2001,"9,293","4,284","4,247","4,850",,303,1803,
1/22/2001,"9,310","4,217","4,264","4,860",,303,1803,
1/23/2001,"9,328","4,150","4,262","4,840",,305,1803,
1/24/2001,"9,345","4,083","4,274","4,830",,306,1803,
1/25/2001,"9,363","4,017","4,272","4,820",,308,1803,
1/26/2001,"9,380","3,950","4,255","4,810",,310,1803,
1/27/2001,"9,398","3,883","4,253","4,800",,307,1803,
1/28/2001,"9,415","3,817","4,231","4,780",,301,1803,
1/29/2001,"9,433","3,750","4,214","4,780",,296,1803,
1/30/2001,"9,450","3,684","4,212","4,770",,291,1803,
1/31/2001,"9,450","3,682","4,210","4,740",,290,1803,
2/1/2001,"9,494","3,642","4,192","4,720",,296,1803,
2/2/2001,"9,539","3,601","4,174","4,700",,291,1803,
2/3/2001,"9,583","3,561","4,156","4,680",,292,1803,
2/4/2001,"9,628","3,520","4,138","4,650",,291,1803,
2/5/2001,"9,672","3,480","4,120","4,620",,288,1803,
2/6/2001,"9,717","3,439","4,118","4,580",,287,1803,
2/7/2001,"9,761","3,399","4,116","4,540",,286,1803,
2/8/2001,"9,806","3,359","4,099","4,510",,288,1803,
2/9/2001,"9,850","3,318","4,097","4,490",,294,1803,
2/10/2001,"9,865","3,303","4,095","4,460",,293,1803,
2/11/2001,"9,869","3,271","4,107","4,450",,282,1803,
2/12/2001,"9,873","3,239","4,120","4,440",,272,1803,
2/13/2001,"9,877","3,207","4,117","4,430",,269,1803,
2/14/2001,"9,881","3,175","4,135","4,420",,264,1803,
2/15/2001,"9,884","3,144","4,133","4,400",,261,1803,
2/16/2001,"9,888","3,112","4,130","4,400",,262,1803,
2/17/2001,"9,892","3,080","4,128","4,400",,258,1803,
2/18/2001,"9,896","3,048","4,141","4,380",,255,1803,
2/19/2001,"9,900","3,016","4,138","4,360",,250,1803,
2/20/2001,"9,780","2,991","4,136","4,320",,245,1803,
2/21/2001,"9,740","2,958","4,134","4,320",,243,1803,
2/22/2001,"9,700","2,924","4,146","4,310",,248,1803,
2/23/2001,"9,660","2,890","4,144","4,300",,245,1803,
2/24/2001,"9,620","2,857","4,156","4,270",,240,1803,
2/25/2001,"9,580","2,823","4,154","4,260",,236,1803,
2/26/2001,"9,540","2,790","4,152","4,230",,232,1803,
2/27/2001,"9,500","2,756","4,150","4,200",,228,1803,
2/28/2001,"9,530","2,755","4,148","4,170",,226,1803,
3/1/2001,"9,536","2,731","4,131","4,150",,223,1803,
3/2/2001,"9,543","2,706","4,114","4,120",,221,1803,
3/3/2001,"9,549","2,682","4,112","4,080",,221,1803,
3/4/2001,"9,555","2,658","4,095","4,030",,221,1803,
3/5/2001,"9,562","2,633","4,093","4,000",,221,1803,
3/6/2001,"9,568","2,609","4,091","4,030",,219,1803,
3/7/2001,"9,574","2,585","4,103","4,130",,219,1803,
3/8/2001,"9,581","2,560","4,101","4,130",,217,1803,
3/9/2001,"9,587","2,536","4,113","4,130",,215,1803,
3/10/2001,"9,593","2,535","4,111","4,130",,217,1803,
3/11/2001,"9,599","2,522","4,094","4,140",,221,1803,
3/12/2001,"9,606","2,509","4,092","4,150",,225,1803,
3/13/2001,"9,612","2,496","4,090","4,160",,225,1803,
3/14/2001,"9,618","2,482","4,088","4,160",,225,1803,
3/15/2001,"9,625","2,469","4,086","4,150",,223,1803,
3/16/2001,"9,631","2,456","4,098","4,150",,221,1803,
3/17/2001,"9,637","2,443","4,096","4,130",,219,1803,
3/18/2001,"9,644","2,430","4,093","4,110",,221,1803,
3/19/2001,"9,650","2,417","4,105","4,100",,223,1803,
3/20/2001,"9,530","2,404","4,103","4,090",,225,1803,
3/21/2001,"9,502","2,393","4,072","4,080",,228,1803,
3/22/2001,"9,474","2,383","4,070","4,060",,230,1803,
3/23/2001,"9,446","2,373","4,082","4,050",,232,1803,
3/24/2001,"9,418","2,362","4,094","4,020",,232,1803,
3/25/2001,"9,390","2,352","4,092","4,010",,232,1803,
3/26/2001,"9,362","2,341","4,090","4,000",,232,1803,
3/27/2001,"9,334","2,331","4,073","3,990",,234,1803,
3/28/2001,"9,306","2,321","4,071","3,980",,232,1803,
3/29/2001,"9,278","2,310","4,069","3,970",,232,1803,
3/30/2001,"9,250","2,300","4,081","3,960",,232,1803,
3/31/2001,"9,220","2,299","4,079","3,950",,232,1803,
4/1/2001,"9,202","2,281","4,077","3,940","1,303",232,1803,
4/2/2001,"9,184","2,264","4,060","3,930","1,303",234,1803,
4/3/2001,"9,167","2,246","4,058","3,920","1,303",234,1803,
4/4/2001,"9,149","2,229","4,042","3,910","1,303",236,1803,
4/5/2001,"9,131","2,211","4,039","3,910","1,303",236,1803,
4/6/2001,"9,113","2,193","4,037","3,900","1,303",236,1803,
4/7/2001,"9,096","2,176","4,035","3,900","1,303",238,1803,
4/8/2001,"9,078","2,158","4,033","3,900","1,303",240,1803,
